source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_date,Wind_speed _end_date,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000220,3162,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3162,ESKDALEMUIR,55.316666,-3.2,242,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,01/10/1929,05/02/2017,01/10/1929,05/02/2017
1000220,3311,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3311,HOLYHEAD,53.317,-4.617,8,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,30/09/1939,1929,1939,01/10/1929,30/09/1939,01/10/1929,30/09/1939
1000220,3348,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3348,WOODFORD,53.333,-2.15,88,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,28/05/2012,1929,2012,01/10/1929,28/05/2012,01/10/1929,28/05/2012
1000220,3522,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3522,HEREFORD/CREDENHILL,52.083333,-2.8,76,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,01/10/1929,05/02/2017,01/10/1929,05/02/2017
1000220,3601,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3601,ST.ANNESHEAD,51.683,-5.167,43,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,30/09/1939,1929,1939,01/10/1929,30/09/1939,01/10/1929,30/09/1939
1000220,3627,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3627,ROSS-ON-WYE,51.917,-2.583,68,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,22/10/1974,1929,1974,01/10/1929,22/10/1974,01/10/1929,22/10/1974
1000220,3693,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3693,SHOEBURYNESSLANDWICK,51.55423,0.82872,3,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,01/10/1929,05/02/2017,01/10/1929,05/02/2017
1000220,3697,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3697,FELIXSTOWE,51.95,1.333,3,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,30/09/1939,1929,1939,01/08/1929,30/09/1939,01/08/1929,30/09/1939
1000220,3748,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3748,WINCHESTER,51.067,-1.317,83,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,31/08/1933,1929,1933,01/10/1929,31/08/1933,01/10/1929,31/08/1933
1000220,3777,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3777,PURLEYOAKS,51.35,-0.117,66,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,30/09/1939,1929,1939,01/08/1929,30/09/1939,01/08/1929,30/09/1939
1000220,3795,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3795,LYMPNE,51.083,1.017,104,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,30/09/1939,1929,1939,01/08/1929,30/09/1939,01/08/1929,30/09/1939
1000220,3811,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3811,PORTPENDENNIS,50.133,-5.033,61,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,04/04/1934,1929,1934,01/10/1929,04/04/1934,01/10/1929,04/04/1934
1000220,3828,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3828,SOUTHWESTYELVERTON,50.483,-4.1,198,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,30/09/1939,1929,1939,01/10/1929,30/09/1939,01/10/1929,30/09/1939
1000220,3856,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3856,PORTLANDBILL(LH),50.517,-2.45,11,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,29/11/2004,1929,2004,01/10/1929,29/11/2004,01/10/1929,23/08/2002
1000220,3928,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3928,LARNE,54.85,-5.8,3,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,16/03/2004,1929,2004,01/10/1929,16/03/2004,01/10/1929,25/02/2003
1000220,3952,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3952,ROCHESPOINT,51.8,-8.25,41,IE,Ireland,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,30/01/2017,1929,2017,01/10/1929,30/01/2017,01/10/1929,30/01/2017
1000220,3966,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3966,GURTEEN,53.02,-8,76,IE,Ireland,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,01/10/1929,05/02/2017,01/10/1929,05/02/2017
1000220,3976,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-3976,BELMULLET,54.233333,-10,9.73,IE,Ireland,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,01/10/1929,05/02/2017,01/10/1929,05/02/2017
1000220,7009,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7009,CALAIS/DUNKERQUE,50.967,1.95,3,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,01/08/1929,05/02/2017,01/08/1929,05/02/2017
1000220,7315,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7315,LAROCHELLE,46.15,-1.15,10,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,01/08/1929,05/02/2017,01/08/1929,26/06/2007
1000220,10125,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10125,MISSING,53.5,8.05,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,04/11/2001,1929,2001,01/08/1929,04/11/2001,01/08/1929,17/09/2001
1000220,10433,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10433,MISSING,51.867,9.267,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,09/08/1929,30/04/2013,1929,2013,01/03/1930,30/04/2013,15/09/2001,30/04/2013
1000220,10727,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10727,MISSING,49.03,8.37,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,24/03/1993,1929,1993,01/08/1929,24/03/1993,01/08/1929,24/03/1993
1000220,10806,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10806,MISSING,48.633,8.083,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,21/05/1929,31/12/1941,1929,1941,05/04/1930,31/12/1941,16/09/1935,21/09/1937
1000220,10810,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10810,MISSING,48.6,8.2,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,22/05/1929,31/12/1941,1929,1941,01/05/1930,31/12/1941,01/06/1933,31/12/1941
1000220,11309,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-11309,GARGELLEN,46.967,9.917,438,AT,Austria,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/02/1929,31/12/1938,1929,1938,01/05/1930,31/12/1938,23/08/1930,30/06/1936
1000220,26214,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26214,VILSANDI,58.383333,21.816666,6,EE,Estonia,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1929,05/02/2017,1929,2017,01/01/1929,05/02/2017,01/01/1929,05/02/2017
1000220,26509,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-26509,KLAIPEDA,55.733333,21.083333,7.26,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,01/08/1929,05/02/2017,01/08/1929,05/02/2017
1000220,33019,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-33019,PINSK,52.116666,26.116666,142,BY,Belarus,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/08/1929,05/02/2017,1929,2017,02/08/1929,05/02/2017,02/08/1929,05/02/2017
1000221,101200,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,HELGOLANDISLAND,54.183,7.883,53,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,10/01/2005,1929,2005,01/08/1929,10/01/2005,01/08/1929,22/11/2002
1000221,38881,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,DUNGENESS(CAPE),50.917,0.967,3,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,14/03/1980,1929,1980,01/10/1929,14/03/1980,01/10/1929,14/03/1980
1000221,38691,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,CALSHOT,50.817,-1.3,3,,,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,04/07/1983,1929,1983,01/10/1929,04/07/1983,01/10/1929,04/07/1983
1000221,37751,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,KEW,51.467,-0.317,5,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,10/05/1982,1929,1982,01/10/1929,10/05/1982,01/10/1929,10/05/1982
1000221,36981,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,TONGUE(LGT-VSL),51.517,1.383,5,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,14/09/1982,1929,1982,01/10/1929,14/09/1982,01/10/1929,18/05/1982
1000221,35311,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,BIRMINGHAM,52.483,-1.933,163,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,13/10/1979,1929,1979,01/10/1929,13/10/1979,01/10/1929,03/09/1979
1000221,33961,Air Force Weather Agency_AFWA_USAF,AFWA_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,NA,SPURNHEAD(POINT),53.567,0.117,7,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,04/10/1987,1929,1987,01/10/1929,04/10/1987,01/10/1929,04/10/1987
1000223,EDDI    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,TEMPELHOF,52.467,13.4,50.9,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,03/07/2009,1929,2009,10806,39997,01/08/1929,30/01/1999
1000223,EDDM    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,MUNCHEN,48.353783,11.786086,453.23,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,13/01/2005
1000223,EDDP    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,LEIPZIGHALLE,51.423992,12.236383,141.73,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,11/03/1929,05/02/2017,1929,2017,11325,42771,11/03/1929,30/01/1999
1000223,EDDW    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,BREMEN,53.0475,8.786667,4.26,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,30/01/1999
1000223,EDNY    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,FRIEDRICHSHAFEN,47.671317,9.511486,416.66,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,27/01/2001
1000223,EGGP    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,LIVERPOOL,53.333611,-2.849722,24.38,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,01/02/2003
1000223,EGJB    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,GUERNSEY,49.434956,-2.601969,102.41,GK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,05/02/2017
1000223,EGNR    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,HAWARDEN,53.178056,-2.977778,13.71,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,05/02/2017
1000223,EGPC    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,WICK,58.458889,-3.093056,38.4,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,05/02/2017
1000223,EGPF    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,GLASGOW,55.871944,-4.433056,7.92,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,30/12/2004
1000223,EGPO    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,STORNOWAY,58.215556,-6.331111,7.92,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,05/02/2017
1000223,EGPU    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,TIREE,56.499167,-6.869167,11.58,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,05/02/2017
1000223,EGQL    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,LEUCHARS,56.4,-2.866666,11.58,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,05/02/2017,1929,2017,10867,42771,01/10/1929,05/02/2017
1000223,EGUF    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,FARNBOROUGH(MIL),51.283,-0.767,72,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/10/1929,11/10/2005,1929,2005,10867,38636,01/10/1929,07/05/2003
1000223,EGYD    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,CRANWELL,53.033333,-0.5,66.44,UK,United Kingdom,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,05/02/2017
1000223,EKCH    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,KASTRUP,55.617917,12.655972,5.18,DA,Denmark,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,05/02/2017
1000223,ETMK    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,KIEL/HOLTENAU(GNVY),54.383,10.15,31,GM,Germany,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,31/03/1995,1929,1995,10806,34789,01/08/1929,28/02/1995
1000223,LFBZ    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,ANGLET,43.468419,-1.523325,74.67,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,05/02/2017
1000223,LFMP    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,RIVESALTES,42.740442,2.870667,43.89,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,05/02/2017
1000223,LFRB    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,GUIPAVAS,48.447911,-4.418539,99.06,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/08/1929,05/02/2017,1929,2017,10806,42771,01/08/1929,05/02/2017
1000223,LKPR    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,RUZYNE,50.100833,14.26,380.08,EZ,Czech Republic,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/08/1929,05/02/2017,1929,2017,10807,42771,02/08/1929,05/02/2017
1000220,10326,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10326,MISSING,51.967,8.55,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/05/1930,31/12/1942,1930,1942,01/05/1930,31/12/1942,03/04/1933,31/12/1942
1000220,10340,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10340,MISSING,51.983,9.517,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/05/1930,30/06/1942,1930,1942,02/05/1930,30/06/1942,26/07/1931,02/06/1936
1000220,10409,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10409,MISSING,51.833,6.267,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,14/04/1930,31/12/1943,1930,1943,14/04/1930,31/12/1943,13/08/1931,31/12/1943
1000220,10434,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10434,MISSING,51.533,9.017,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/03/1930,31/12/1943,1930,1943,01/03/1930,31/12/1943,01/11/1932,07/04/1936
1000220,10457,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10457,MISSING,51.75,11.067,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,09/09/1930,31/12/1941,1930,1941,09/09/1930,31/12/1941,09/09/1930,31/12/1941
1000220,10471,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10471,MISSING,51.317,12.45,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/03/1930,30/04/2013,1930,2013,04/03/1930,30/04/2013,08/07/1933,30/04/2013
1000220,10576,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10576,MISSING,50.7,12.467,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/09/1930,31/12/1943,1930,1943,15/09/1930,31/12/1943,15/09/1930,31/12/1943
1000220,10579,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10579,MISSING,50.65,13.14,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/04/1930,24/03/1993,1930,1993,15/04/1930,24/03/1993,02/02/1934,24/03/1993
1000220,10804,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10804,MISSING,48.05,8.467,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,30/07/1930,31/12/1941,1930,1941,30/07/1930,31/12/1941,26/05/1933,12/08/1937
